City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,date,category,aqi_7day_avg
Bengaluru,2017-10-03,22.85,63.75,6.46,25.43,1.81,23.95,0.49,4.49,29.93,0.88,0.83,,62.0,Satisfactory,2017-10-03,Satisfactory,65.0
Bengaluru,2017-10-04,121.63,67.04,4.69,24.72,7.5,23.88,0.57,5.36,30.31,1.35,1.16,,125.0,Moderate,2017-10-04,Moderate,71.0
Bengaluru,2017-10-05,21.36,42.33,13.18,32.24,21.6,24.02,0.66,5.07,10.53,0.97,1.11,,126.0,Moderate,2017-10-05,Moderate,81.0
Bengaluru,2017-10-06,24.73,55.39,8.58,28.49,17.21,24.05,0.6,5.66,28.31,1.38,1.78,,80.0,Satisfactory,2017-10-06,Satisfactory,84.14285714285714
Bengaluru,2017-10-07,29.16,70.61,9.98,26.77,17.23,25.33,0.58,4.55,21.99,1.16,1.67,,70.0,Satisfactory,2017-10-07,Satisfactory,85.42857142857143
Bengaluru,2017-10-08,78.14,65.04,7.57,22.5,14.42,26.27,0.58,4.22,35.86,1.1,1.31,,104.0,Moderate,2017-10-08,Moderate,90.85714285714286
Bengaluru,2017-10-09,26.08,71.87,9.19,25.0,15.19,26.53,1.35,5.2,20.43,2.17,2.84,,83.0,Satisfactory,2017-10-09,Satisfactory,92.85714285714286
Bengaluru,2017-10-10,32.21,73.85,9.9,29.03,14.78,26.4,2.02,3.93,45.08,1.3,4.13,,130.0,Moderate,2017-10-10,Moderate,102.57142857142857
Bengaluru,2017-10-11,22.5,62.71,14.24,31.64,17.4,26.24,0.64,4.38,34.99,1.7,2.37,,79.0,Satisfactory,2017-10-11,Satisfactory,96.0
Bengaluru,2017-10-12,27.29,54.56,10.47,30.86,16.24,26.64,0.57,4.2,22.7,1.65,2.39,,71.0,Satisfactory,2017-10-12,Satisfactory,88.14285714285714
Bengaluru,2017-10-13,24.83,52.24,10.69,30.63,16.58,26.23,0.5,4.49,14.59,1.63,2.33,,61.0,Satisfactory,2017-10-13,Satisfactory,85.42857142857143
Bengaluru,2017-10-14,32.61,44.65,10.09,28.07,15.1,26.16,0.48,4.64,9.9,1.41,2.03,,67.0,Satisfactory,2017-10-14,Satisfactory,85.0
Bengaluru,2017-10-15,40.34,50.86,14.0,34.04,18.62,26.03,0.46,4.22,13.39,0.93,1.22,,73.0,Satisfactory,2017-10-15,Satisfactory,80.57142857142857
Bengaluru,2017-10-16,21.63,76.61,9.41,29.07,15.09,26.29,0.43,4.05,15.03,2.11,2.24,,58.0,Satisfactory,2017-10-16,Satisfactory,77.0
Bengaluru,2017-10-17,27.86,118.88,14.4,35.25,21.29,26.83,0.55,4.37,17.23,3.02,3.41,,64.0,Satisfactory,2017-10-17,Satisfactory,67.57142857142857
Bengaluru,2017-10-18,39.39,188.67,18.27,41.73,23.66,26.76,0.62,4.81,27.54,2.92,3.57,,98.0,Satisfactory,2017-10-18,Satisfactory,70.28571428571429
Bengaluru,2017-10-19,44.66,147.94,12.47,32.42,21.72,26.71,0.57,4.39,34.64,1.21,2.2,,98.0,Satisfactory,2017-10-19,Satisfactory,74.14285714285714
Bengaluru,2017-10-20,79.76,264.9,14.24,40.38,22.47,26.81,0.58,5.88,38.72,1.6,2.51,,177.0,Moderate,2017-10-20,Moderate,90.71428571428571
Bengaluru,2017-10-21,39.67,157.62,8.15,32.18,16.86,26.51,0.87,5.69,34.89,1.01,1.49,,129.0,Moderate,2017-10-21,Moderate,99.57142857142857
Bengaluru,2017-10-22,22.44,118.74,8.29,31.05,14.94,26.26,0.79,5.32,28.1,0.81,1.27,,79.0,Satisfactory,2017-10-22,Satisfactory,100.42857142857143
Bengaluru,2017-10-23,26.85,123.41,9.24,33.32,17.72,26.38,1.08,5.39,33.95,1.18,1.86,,80.0,Satisfactory,2017-10-23,Satisfactory,103.57142857142857
Bengaluru,2017-10-24,42.56,176.27,15.76,44.63,25.27,26.59,1.26,5.62,27.3,1.87,2.58,,94.0,Satisfactory,2017-10-24,Satisfactory,107.85714285714286
Bengaluru,2017-10-25,35.29,134.15,16.44,43.04,26.42,26.4,1.59,4.42,20.57,0.91,1.07,,96.0,Satisfactory,2017-10-25,Satisfactory,107.57142857142857
Bengaluru,2017-10-26,25.49,88.04,17.04,39.14,22.64,26.39,1.22,4.26,12.69,0.54,0.85,,75.0,Satisfactory,2017-10-26,Satisfactory,104.28571428571429
Bengaluru,2017-10-27,26.03,87.11,13.99,36.53,19.54,26.4,1.03,4.26,19.69,0.59,0.81,,66.0,Satisfactory,2017-10-27,Satisfactory,88.42857142857143
Bengaluru,2017-10-28,37.38,91.81,15.78,39.18,22.25,26.62,1.55,4.97,32.07,0.53,0.67,,80.0,Satisfactory,2017-10-28,Satisfactory,81.42857142857143
Bengaluru,2017-10-29,47.47,100.35,15.01,39.01,21.46,26.6,1.08,4.3,36.67,0.0,0.06,,98.0,Satisfactory,2017-10-29,Satisfactory,84.14285714285714
Bengaluru,2017-10-30,45.49,82.59,9.57,32.5,16.63,26.61,0.77,3.71,32.74,0.0,0.04,,102.0,Moderate,2017-10-30,Moderate,87.28571428571429
Bengaluru,2017-10-31,122.41,68.08,12.13,33.67,24.36,26.65,0.84,3.6,47.84,0.0,0.19,,120.0,Moderate,2017-10-31,Moderate,91.0
Bengaluru,2017-11-01,39.88,56.91,6.5,24.85,47.53,26.39,0.48,2.66,43.92,0.0,0.06,,141.0,Moderate,2017-11-01,Moderate,97.42857142857143
Bengaluru,2017-11-02,66.54,57.13,7.2,26.81,50.52,26.14,0.44,4.15,44.38,0.0,0.09,,120.0,Moderate,2017-11-02,Moderate,103.85714285714286
Bengaluru,2017-11-03,58.73,73.54,8.53,29.41,62.33,26.64,0.56,5.08,52.18,0.0,0.15,,159.0,Moderate,2017-11-03,Moderate,117.14285714285714
Bengaluru,2017-11-04,41.02,64.65,14.44,34.07,27.96,26.61,0.76,3.3,43.23,0.02,0.11,,125.0,Moderate,2017-11-04,Moderate,123.57142857142857
Bengaluru,2017-11-05,26.7,29.28,14.87,29.05,23.52,26.44,0.69,3.33,17.19,0.0,0.0,,59.0,Satisfactory,2017-11-05,Satisfactory,118.0
Bengaluru,2017-11-06,22.05,27.3,11.58,29.82,22.24,26.93,0.75,3.15,6.75,0.0,0.25,,49.0,Good,2017-11-06,Good,110.42857142857143
Bengaluru,2017-11-07,27.98,42.42,13.12,33.64,25.13,26.82,0.82,3.51,7.02,0.0,0.28,,68.0,Satisfactory,2017-11-07,Satisfactory,103.0
Bengaluru,2017-11-08,26.89,40.08,13.32,33.43,25.46,26.82,0.86,2.98,13.74,0.0,0.2,,54.0,Satisfactory,2017-11-08,Satisfactory,90.57142857142857
Bengaluru,2017-11-09,25.94,66.25,12.3,37.65,26.42,26.77,0.97,3.26,30.46,0.0,0.21,,70.0,Satisfactory,2017-11-09,Satisfactory,83.42857142857143
Bengaluru,2017-11-10,31.21,51.65,9.12,30.19,20.93,25.71,0.9,2.76,24.08,0.0,0.25,,75.0,Satisfactory,2017-11-10,Satisfactory,71.42857142857143
Bengaluru,2017-11-11,32.87,77.14,10.67,36.09,24.53,26.5,0.99,3.99,30.86,0.0,0.18,,77.0,Satisfactory,2017-11-11,Satisfactory,64.57142857142857
Bengaluru,2017-11-12,26.99,72.0,10.11,36.27,24.2,26.38,0.86,3.85,14.76,0.01,0.0,,69.0,Satisfactory,2017-11-12,Satisfactory,66.0
Bengaluru,2017-11-13,30.4,57.77,9.61,32.51,22.14,26.54,0.74,3.68,43.16,0.0,0.12,,65.0,Satisfactory,2017-11-13,Satisfactory,68.28571428571429
Bengaluru,2017-11-14,26.94,65.86,8.67,30.57,20.53,26.59,0.91,4.15,37.68,0.01,0.0,,68.0,Satisfactory,2017-11-14,Satisfactory,68.28571428571429
Bengaluru,2017-11-15,30.7,66.28,5.9,27.55,17.34,26.72,0.93,3.88,39.31,0.05,0.12,,66.0,Satisfactory,2017-11-15,Satisfactory,70.0
Bengaluru,2017-11-16,37.93,78.07,9.59,34.47,23.09,26.88,0.95,4.34,34.31,0.02,0.14,,76.0,Satisfactory,2017-11-16,Satisfactory,70.85714285714286
Bengaluru,2017-11-17,35.72,71.36,5.76,30.34,18.76,26.65,0.89,3.97,37.48,0.0,0.21,,81.0,Satisfactory,2017-11-17,Satisfactory,71.71428571428571
Bengaluru,2017-11-18,34.96,63.17,8.73,36.57,22.57,26.87,0.71,3.59,19.28,0.01,0.09,,64.0,Satisfactory,2017-11-18,Satisfactory,69.85714285714286
Bengaluru,2017-11-19,30.66,59.05,11.02,39.44,25.1,26.56,0.92,3.76,15.11,0.01,0.0,,68.0,Satisfactory,2017-11-19,Satisfactory,69.71428571428571
Bengaluru,2017-11-20,32.21,58.7,10.9,36.61,25.05,26.43,0.91,3.59,17.27,0.01,0.0,,62.0,Satisfactory,2017-11-20,Satisfactory,69.28571428571429
Bengaluru,2017-11-21,25.79,41.37,12.88,34.1,26.66,26.4,0.89,3.83,3.14,0.0,0.0,,60.0,Satisfactory,2017-11-21,Satisfactory,68.14285714285714
Bengaluru,2017-11-22,44.84,46.73,12.04,37.02,28.5,26.84,0.85,3.36,15.6,0.01,0.14,,65.0,Satisfactory,2017-11-22,Satisfactory,68.0
Bengaluru,2017-11-23,38.07,63.39,11.09,42.75,28.13,27.21,0.98,4.05,28.57,0.0,0.07,,87.0,Satisfactory,2017-11-23,Satisfactory,69.57142857142857
Bengaluru,2017-11-24,17.64,80.23,12.17,46.1,30.94,26.78,0.95,3.89,29.13,0.0,0.07,,82.0,Satisfactory,2017-11-24,Satisfactory,69.71428571428571
Bengaluru,2017-11-25,17.81,81.86,15.43,50.65,34.88,,0.94,3.81,38.5,0.02,0.0,,72.0,Satisfactory,2017-11-25,Satisfactory,70.85714285714286
Bengaluru,2017-11-26,15.67,69.67,15.31,48.12,33.72,,0.9,3.75,35.73,0.0,0.0,,69.0,Satisfactory,2017-11-26,Satisfactory,71.0
Bengaluru,2017-11-27,10.7,57.05,16.9,47.51,34.14,,0.92,3.82,24.36,0.01,0.0,,58.0,Satisfactory,2017-11-27,Satisfactory,70.42857142857143
Bengaluru,2017-11-28,11.46,65.13,15.56,50.06,34.51,,0.93,3.95,22.54,0.02,0.0,,58.0,Satisfactory,2017-11-28,Satisfactory,70.14285714285714
Bengaluru,2017-11-29,197.41,64.65,11.01,39.39,26.59,,0.77,3.99,23.71,0.0,0.0,,82.0,Satisfactory,2017-11-29,Satisfactory,72.57142857142857
Bengaluru,2017-11-30,74.5,36.84,10.38,32.3,22.72,,0.97,4.12,19.73,0.0,0.0,,68.0,Satisfactory,2017-11-30,Satisfactory,69.85714285714286
Bengaluru,2017-12-01,1.76,19.23,8.52,31.43,21.32,,0.65,3.23,4.11,0.0,0.0,,53.0,Satisfactory,2017-12-01,Satisfactory,65.71428571428571
Bengaluru,2017-12-02,1.72,53.35,8.64,35.74,23.42,,0.62,2.98,4.61,0.0,0.0,,26.0,Good,2017-12-02,Good,59.142857142857146
Bengaluru,2017-12-03,32.42,69.73,13.43,42.05,29.32,,0.86,2.16,8.9,0.0,0.02,,54.0,Satisfactory,2017-12-03,Satisfactory,57.0
Bengaluru,2017-12-04,18.72,71.86,13.35,42.47,30.26,,0.86,2.58,24.47,0.0,0.0,,68.0,Satisfactory,2017-12-04,Satisfactory,58.42857142857143
Bengaluru,2017-12-05,11.27,63.98,12.38,40.08,25.19,,0.7,3.02,12.45,0.0,0.0,,63.0,Satisfactory,2017-12-05,Satisfactory,59.142857142857146
Bengaluru,2017-12-06,93.7,92.18,12.0,44.52,28.15,25.89,0.89,4.86,,0.0,0.43,,83.0,Satisfactory,2017-12-06,Satisfactory,59.285714285714285
Bengaluru,2017-12-07,70.22,77.97,15.06,47.64,31.84,37.81,1.27,4.42,,,2.92,,96.0,Satisfactory,2017-12-07,Satisfactory,63.285714285714285
Bengaluru,2017-12-08,103.18,93.55,28.0,66.21,50.17,68.36,1.05,4.75,,,1.33,,120.0,Moderate,2017-12-08,Moderate,72.85714285714286
Bengaluru,2017-12-09,90.59,108.41,21.48,62.95,44.62,30.02,1.1,4.86,,,1.38,,148.0,Moderate,2017-12-09,Moderate,90.28571428571429
Bengaluru,2017-12-10,81.28,117.05,17.62,57.89,38.79,42.43,1.06,4.96,,,1.2,,133.0,Moderate,2017-12-10,Moderate,101.57142857142857
Bengaluru,2017-12-11,63.5,85.74,8.19,38.93,41.9,37.61,0.78,4.41,,,1.31,,143.0,Moderate,2017-12-11,Moderate,112.28571428571429
Bengaluru,2017-12-12,96.11666666666667,85.6,7.87,33.87,33.0,54.97,0.57,3.84,,,1.31,,86.0,Satisfactory,2017-12-12,Satisfactory,115.57142857142857
Bengaluru,2017-12-13,128.73333333333335,93.92,10.44,39.02,28.17,87.2,0.79,3.72,,,1.25,,75.0,Satisfactory,2017-12-13,Satisfactory,114.42857142857143
Bengaluru,2017-12-14,161.35,73.5,16.43,43.69,34.18,56.03,0.94,3.71,,,1.18,,86.0,Satisfactory,2017-12-14,Satisfactory,113.0
Bengaluru,2017-12-15,85.57,55.14,42.05,81.78,67.93,28.03,0.96,2.87,,,1.17,,122.0,Moderate,2017-12-15,Moderate,113.28571428571429
Bengaluru,2017-12-16,75.91,63.26,12.88,42.57,29.85,,0.8,3.2,,,1.13,,119.0,Moderate,2017-12-16,Moderate,109.14285714285714
Bengaluru,2017-12-17,79.75,69.56,12.25,48.64,31.65,,0.89,3.56,,,1.07,,100.0,Satisfactory,2017-12-17,Satisfactory,104.42857142857143
Bengaluru,2017-12-18,84.85,81.51,13.94,63.33,39.92,,0.89,3.66,,,1.14,,108.0,Moderate,2017-12-18,Moderate,99.42857142857143
Bengaluru,2017-12-19,76.92,72.71,10.01,50.27,31.68,65.03,0.97,3.71,,,1.19,,112.0,Moderate,2017-12-19,Moderate,103.14285714285714
Bengaluru,2017-12-20,107.9,70.28,11.34,80.93,88.57,57.13,1.0,6.38,,,1.21,,110.0,Moderate,2017-12-20,Moderate,108.14285714285714
Bengaluru,2017-12-21,84.55,62.23,10.59,115.11,69.84,49.98,0.95,5.76,,,1.13,,131.0,Moderate,2017-12-21,Moderate,114.57142857142857
Bengaluru,2017-12-22,71.71,58.04,11.41,142.35,77.93,37.0,0.95,3.32,,,1.17,,93.0,Satisfactory,2017-12-22,Satisfactory,110.42857142857143
Bengaluru,2017-12-23,56.14,60.26,10.11,61.7,37.69,80.1,0.9,3.55,,,1.22,,91.0,Satisfactory,2017-12-23,Satisfactory,106.42857142857143
Bengaluru,2017-12-24,48.78,38.57,3.71,31.49,17.8,84.26,0.69,2.29,,,1.11,,70.0,Satisfactory,2017-12-24,Satisfactory,102.14285714285714
Bengaluru,2017-12-25,159.52,45.31,4.58,29.62,14.41,72.53,0.71,2.78,,,1.22,,91.0,Satisfactory,2017-12-25,Satisfactory,99.71428571428571
Bengaluru,2017-12-26,63.3,60.95,7.62,32.19,20.89,37.01,0.81,2.72,,,1.21,,174.0,Moderate,2017-12-26,Moderate,108.57142857142857
Bengaluru,2017-12-27,73.7,87.05,6.4,44.73,26.75,9.77,0.91,3.4,,0.0,0.97,,99.0,Satisfactory,2017-12-27,Satisfactory,107.0
Bengaluru,2017-12-28,62.76,83.3,7.0,44.56,25.49,10.45,0.96,3.38,52.72,0.0,0.95,,109.0,Moderate,2017-12-28,Moderate,103.85714285714286
Bengaluru,2017-12-29,32.57,74.48,10.82,48.73,27.48,9.6,1.13,3.6,17.18,,1.2,,85.0,Satisfactory,2017-12-29,Satisfactory,102.71428571428571
Bengaluru,2017-12-30,26.74,70.68,10.05,42.6,24.2,8.98,1.06,3.26,33.48,,1.16,,77.0,Satisfactory,2017-12-30,Satisfactory,100.71428571428571
Bengaluru,2017-12-31,18.29,59.11,11.9,41.94,24.62,,1.02,2.95,32.36,,,,72.0,Satisfactory,2017-12-31,Satisfactory,101.0
Bengaluru,2018-01-01,38.06,74.54,9.91,42.23,22.62,,1.04,3.2,25.89,,,,73.0,Satisfactory,2018-01-01,Satisfactory,98.42857142857143
Bengaluru,2018-01-02,35.12,78.63,7.16,41.7,21.46,,1.0,3.37,24.78,,,,86.0,Satisfactory,2018-01-02,Satisfactory,85.85714285714286
Bengaluru,2018-01-03,28.84,69.71,9.57,50.19,25.24,,1.09,2.8,35.27,,,,84.0,Satisfactory,2018-01-03,Satisfactory,83.71428571428571
Bengaluru,2018-01-04,24.57,80.05,6.77,46.14,25.4,,0.96,3.32,46.62,,,,86.0,Satisfactory,2018-01-04,Satisfactory,80.42857142857143
Bengaluru,2018-01-05,24.31,93.29,7.99,52.5,27.28,,1.04,5.34,51.89,,,,95.0,Satisfactory,2018-01-05,Satisfactory,81.85714285714286
Bengaluru,2018-01-06,30.02,94.22,7.64,51.77,26.54,,0.98,4.28,59.57,,,,102.0,Moderate,2018-01-06,Moderate,85.42857142857143
Bengaluru,2018-01-07,40.05,94.39,8.23,49.36,24.43,,0.99,3.37,62.13,,,,104.0,Moderate,2018-01-07,Moderate,90.0
Bengaluru,2018-01-08,34.88,77.23,5.06,46.38,24.61,,0.93,4.26,76.84,,,,93.0,Satisfactory,2018-01-08,Satisfactory,92.85714285714286
Bengaluru,2018-01-09,28.74,76.89,6.83,43.41,22.08,,0.96,16.6,70.18,3.33,23.53,,84.0,Satisfactory,2018-01-09,Satisfactory,92.57142857142857
Bengaluru,2018-01-10,31.37,71.0,6.82,29.81,20.93,45.45,0.89,3.16,54.29,0.0,0.39,,75.0,Satisfactory,2018-01-10,Satisfactory,91.28571428571429
Bengaluru,2018-01-11,54.32,63.45,11.14,45.27,31.34,48.27,0.96,4.91,37.03,0.0,0.32,,76.0,Satisfactory,2018-01-11,Satisfactory,89.85714285714286
Bengaluru,2018-01-12,37.55,76.54,8.15,36.51,24.24,42.34,1.35,5.74,48.6,0.0,0.3,,115.0,Moderate,2018-01-12,Moderate,92.71428571428571
Bengaluru,2018-01-13,36.12,98.69,9.71,43.3,28.98,41.38,0.93,3.51,47.39,0.0,0.25,,101.0,Moderate,2018-01-13,Moderate,92.57142857142857
Bengaluru,2018-01-14,34.43,110.99,10.94,44.87,30.63,36.21,1.29,3.2,53.1,0.0,1.11,,118.0,Moderate,2018-01-14,Moderate,94.57142857142857
Bengaluru,2018-01-15,38.84,100.57,5.56,33.96,20.85,33.68,0.89,3.35,66.4,0.0,0.23,,98.0,Satisfactory,2018-01-15,Satisfactory,95.28571428571429
Bengaluru,2018-01-16,41.35,99.23,7.45,41.68,26.35,36.95,0.92,3.47,59.88,0.0,0.22,,92.0,Satisfactory,2018-01-16,Satisfactory,96.42857142857143
Bengaluru,2018-01-17,46.76,101.11,6.61,37.47,23.5,36.51,0.92,3.58,64.8,0.0,0.29,,98.0,Satisfactory,2018-01-17,Satisfactory,99.71428571428571
Bengaluru,2018-01-18,37.73,103.52,6.75,39.62,24.32,34.11,1.01,3.66,65.34,0.0,0.39,,100.0,Satisfactory,2018-01-18,Satisfactory,103.14285714285714
Bengaluru,2018-01-19,55.0,92.99,5.92,38.68,23.41,36.27,1.21,4.22,71.99,0.0,0.36,,104.0,Moderate,2018-01-19,Moderate,101.57142857142857
Bengaluru,2018-01-20,33.34,114.17,5.78,38.67,23.33,40.27,1.16,4.32,80.04,0.0,0.37,,122.0,Moderate,2018-01-20,Moderate,104.57142857142857
Bengaluru,2018-01-21,33.55,104.31,4.8,33.77,20.26,45.24,1.14,3.97,81.55,0.0,0.26,,103.0,Moderate,2018-01-21,Moderate,102.42857142857143
Bengaluru,2018-01-22,39.03,119.95,3.95,34.14,19.57,50.22,1.14,4.24,77.88,0.0,0.44,,96.0,Satisfactory,2018-01-22,Satisfactory,102.14285714285714
Bengaluru,2018-01-23,48.08,132.27,4.23,35.2,20.22,57.58,1.24,4.59,60.85,0.08,0.39,,102.0,Moderate,2018-01-23,Moderate,103.57142857142857
Bengaluru,2018-01-24,45.88,125.43,8.52,44.92,28.47,68.02,1.19,4.59,43.36,0.2,0.39,,104.0,Moderate,2018-01-24,Moderate,104.42857142857143
Bengaluru,2018-01-25,39.93,129.02,5.5,33.76,20.55,64.75,1.06,4.19,56.22,0.0,0.35,,101.0,Moderate,2018-01-25,Moderate,104.57142857142857
Bengaluru,2018-01-26,39.28,117.17,4.06,32.42,18.82,57.65,0.94,4.24,63.78,0.0,0.39,,98.0,Satisfactory,2018-01-26,Satisfactory,103.71428571428571
Bengaluru,2018-01-27,47.03,143.26,5.03,36.38,21.59,57.83,1.04,4.21,61.21,0.04,0.46,,104.0,Moderate,2018-01-27,Moderate,101.14285714285714
Bengaluru,2018-01-28,39.38,124.79,3.93,30.66,18.06,58.16,0.89,4.28,62.46,0.0,0.29,,109.0,Moderate,2018-01-28,Moderate,102.0
Bengaluru,2018-01-29,33.47,114.19,4.67,36.21,20.86,60.91,1.05,4.17,55.34,0.0,0.29,,94.0,Satisfactory,2018-01-29,Satisfactory,101.71428571428571
Bengaluru,2018-01-30,53.56,115.21,4.15,32.79,18.96,70.16,0.99,3.89,56.31,0.0,0.4,,99.0,Satisfactory,2018-01-30,Satisfactory,101.28571428571429
Bengaluru,2018-01-31,37.93,112.97,4.4,36.09,20.81,73.36,1.06,4.07,52.6,0.0,0.46,,109.0,Moderate,2018-01-31,Moderate,102.0
Bengaluru,2018-02-01,33.99,106.5,9.03,49.14,31.0,81.64,1.08,5.01,41.2,0.0,0.41,,94.0,Satisfactory,2018-02-01,Satisfactory,101.0
Bengaluru,2018-02-02,29.63,103.77,5.9,42.78,25.09,75.97,1.44,4.38,49.36,0.0,1.34,,118.0,Moderate,2018-02-02,Moderate,103.85714285714286
Bengaluru,2018-02-03,28.81,104.97,4.62,33.25,19.43,75.86,1.04,6.48,46.48,0.0,0.24,,88.0,Satisfactory,2018-02-03,Satisfactory,101.57142857142857
Bengaluru,2018-02-04,23.31,99.74,4.32,32.25,17.81,60.26,0.93,12.74,42.53,0.01,0.02,,87.0,Satisfactory,2018-02-04,Satisfactory,98.42857142857143
Bengaluru,2018-02-05,29.23,94.58,5.35,32.53,19.56,74.39,0.95,3.37,40.8,0.0,0.18,,81.0,Satisfactory,2018-02-05,Satisfactory,96.57142857142857
Bengaluru,2018-02-06,32.55,98.75,3.97,29.05,17.18,83.02,0.89,3.52,40.51,0.0,0.26,,85.0,Satisfactory,2018-02-06,Satisfactory,94.57142857142857
Bengaluru,2018-02-07,30.93,95.75,5.67,30.04,18.77,89.31,0.94,3.22,25.11,0.0,0.07,,79.0,Satisfactory,2018-02-07,Satisfactory,90.28571428571429
Bengaluru,2018-02-08,35.48,87.19,13.58,45.34,32.12,94.19,1.1,4.2,27.4,0.0,0.25,,80.0,Satisfactory,2018-02-08,Satisfactory,88.28571428571429
Bengaluru,2018-02-09,37.87,96.52,7.72,43.01,26.93,98.39,1.01,4.36,30.91,2.62,2.58,,95.0,Satisfactory,2018-02-09,Satisfactory,85.0
Bengaluru,2018-02-10,30.34,84.89,8.37,39.51,25.66,90.65,0.99,6.63,25.27,1.74,4.2,,83.0,Satisfactory,2018-02-10,Satisfactory,84.28571428571429
Bengaluru,2018-02-11,28.29,96.63,5.06,23.84,14.77,62.54,0.88,3.42,38.11,0.64,0.92,,76.0,Satisfactory,2018-02-11,Satisfactory,82.71428571428571
Bengaluru,2018-02-12,27.9,88.93,5.34,24.85,15.02,,0.98,2.99,32.61,0.47,0.89,,74.0,Satisfactory,2018-02-12,Satisfactory,81.71428571428571
Bengaluru,2018-02-13,30.53,55.15,3.37,17.2,12.96,,1.01,1.84,44.28,0.4,0.91,,78.0,Satisfactory,2018-02-13,Satisfactory,80.71428571428571
Bengaluru,2018-02-14,32.43,68.55,3.69,17.59,13.54,,0.96,1.61,38.23,0.3,0.8,,71.0,Satisfactory,2018-02-14,Satisfactory,79.57142857142857
Bengaluru,2018-02-15,30.19,59.31,3.96,18.7,15.35,,0.96,1.47,35.76,0.72,0.96,,71.0,Satisfactory,2018-02-15,Satisfactory,78.28571428571429
Bengaluru,2018-02-16,29.62,53.91,6.66,30.03,22.24,,0.98,2.79,36.38,0.88,1.17,,70.0,Satisfactory,2018-02-16,Satisfactory,74.71428571428571
Bengaluru,2018-02-17,32.11,70.68,8.19,37.85,23.18,,1.03,8.54,43.4,1.51,1.91,,77.0,Satisfactory,2018-02-17,Satisfactory,73.85714285714286
Bengaluru,2018-02-18,27.53,64.77,3.13,22.89,15.17,,0.95,5.69,49.17,0.94,0.91,,83.0,Satisfactory,2018-02-18,Satisfactory,74.85714285714286
Bengaluru,2018-02-19,28.6,62.32,3.48,26.23,17.17,,1.05,4.22,51.46,0.71,1.06,,82.0,Satisfactory,2018-02-19,Satisfactory,76.0
Bengaluru,2018-02-20,28.89,66.18,2.78,22.48,16.61,,1.09,3.15,55.88,0.56,1.02,,81.0,Satisfactory,2018-02-20,Satisfactory,76.42857142857143
Bengaluru,2018-02-21,34.62,79.69,5.45,32.97,20.66,,0.98,3.36,52.95,0.9,1.12,,80.0,Satisfactory,2018-02-21,Satisfactory,77.71428571428571
Bengaluru,2018-02-22,37.13,64.91,7.04,39.61,26.13,,0.95,3.19,52.15,0.87,1.19,,82.0,Satisfactory,2018-02-22,Satisfactory,79.28571428571429
Bengaluru,2018-02-23,34.6,71.15,3.84,31.9,19.82,,0.94,2.94,52.09,0.68,1.04,,83.0,Satisfactory,2018-02-23,Satisfactory,81.14285714285714
Bengaluru,2018-02-24,26.41,56.42,3.63,19.98,15.15,,0.96,2.35,35.76,0.18,0.83,,81.0,Satisfactory,2018-02-24,Satisfactory,81.71428571428571
Bengaluru,2018-02-25,21.87,33.81,3.17,14.46,13.05,,0.92,2.34,37.55,0.03,0.69,,69.0,Satisfactory,2018-02-25,Satisfactory,79.71428571428571
Bengaluru,2018-02-26,21.31,25.9,7.96,27.46,23.09,,1.01,2.61,30.2,0.41,0.9,,68.0,Satisfactory,2018-02-26,Satisfactory,77.71428571428571
Bengaluru,2018-02-27,23.35,30.13,7.4,26.31,20.8,,0.94,3.87,32.51,0.29,0.78,,71.0,Satisfactory,2018-02-27,Satisfactory,76.28571428571429
Bengaluru,2018-02-28,29.3,56.03,7.13,32.9,25.1,,1.04,3.4,31.63,0.63,0.99,,81.0,Satisfactory,2018-02-28,Satisfactory,76.42857142857143
Bengaluru,2018-03-01,29.48,99.47,4.8,27.41,20.33,,0.95,3.09,36.47,0.53,0.92,,83.0,Satisfactory,2018-03-01,Satisfactory,76.57142857142857
Bengaluru,2018-03-02,30.38,116.47,4.88,38.24,21.33,,0.98,3.53,45.24,0.63,0.98,,87.0,Satisfactory,2018-03-02,Satisfactory,77.14285714285714
Bengaluru,2018-03-03,38.39,121.49,6.26,36.26,26.83,,1.0,3.14,43.82,0.77,1.17,,92.0,Satisfactory,2018-03-03,Satisfactory,78.71428571428571
Bengaluru,2018-03-04,36.56,128.58,3.02,24.85,31.34,,1.02,4.2,44.8,0.5,0.91,,84.0,Satisfactory,2018-03-04,Satisfactory,80.85714285714286
Bengaluru,2018-03-05,30.79,94.71,7.78,34.44,39.95,,1.02,3.71,36.83,0.47,0.93,,86.0,Satisfactory,2018-03-05,Satisfactory,83.42857142857143
Bengaluru,2018-03-06,32.09,109.19,5.78,32.76,29.06,,0.96,3.85,33.61,0.4,0.93,,87.0,Satisfactory,2018-03-06,Satisfactory,85.71428571428571
Bengaluru,2018-03-07,33.88,114.17,3.4,25.14,19.18,,0.98,3.83,46.63,0.38,0.75,,90.0,Satisfactory,2018-03-07,Satisfactory,87.0
Bengaluru,2018-03-08,41.37,125.36,4.18,27.15,19.49,,1.08,3.66,40.31,0.35,0.7,,99.0,Satisfactory,2018-03-08,Satisfactory,89.28571428571429
